ukprn,he_provider,country_of_he_provider,region_of_he_provider,academic_year,int_n_consult_sme,int_n_consult_lc,int_n_consult_nc,int_n_consult_total,int_v_consult_sme_000gbp,int_v_consult_lc_000gbp,int_v_consult_nc_000gbp,int_v_consult_total_000gbp,int_n_fe_sme,int_n_fe_lc,int_n_fe_nc,int_n_fe_total,int_v_fe_sme_000gbp,int_v_fe_lc_000gbp,int_v_fe_nc_000gbp,int_v_fe_total_000gbp,cpd_sme_000gbp,cpd_lc_000gbp,cpd_nc_000gbp,cpd_indiv_000gbp,cpd_tot_rev_000gbp,cpd_lrnr_days,contract_int_n_sme,contract_int_n_lc,contract_int_n_nc,contract_int_n_total,contract_int_v_sme_000gbp,contract_int_v_lc_000gbp,contract_int_v_nc_000gbp,contract_int_v_total_000gbp,cumul_patent,n_disclosures,n_patents_filed,n_external_patents,n_patents_granted,nonsoftware_sme,nonsoftware_lc,software_sme,software_lc,license_inc_nsw_nc_000gbp,license_inc_nsw_lc_000gbp,license_inc_nsw_sme_000gbp,license_inc_ip_nc_000gbp,license_inc_ip_lc_000gbp,license_inc_ip_sme_000gbp,license_inc_sw_nc_000gbp,license_inc_sw_lc_000gbp,license_inc_sw_sme_000gbp,external_investment_spin,n_spinouts_surv3,hefunds_eu_industry,hefunds_noneu_industry,hefunds_research_councils,hefunds_total,hefunds_uk_industry,inc_collab_public,ay_cpi,bci_sme,bci_lc,bci_total,cagr_5yr_2324,cluster
10005451,Arden University,England,West Midlands,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,0,0,0,,
10005451,Arden University,England,West Midlands,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.37614853,29.37614853,0,0,91.9113,0,0,0,,
10007759,Aston University,England,West Midlands,2014/15,8,1,21,30,36.76235317,44.93176499,595.0054939,676.6996121,5,1,11,17,434.3403949,9.530980452,258.6980408,702.5694162,872.7654957,446.5945126,863.2345152,1249.920008,3432.514531,7515,23,62,64,149,1064.746673,1309.829028,1218.603929,3593.17963,400,164,80,0,20,9,2,0,0,0,0,55.82431408,0,0,0,0,0,0,0,28,,,,,,,73.4447,1591.673735,1364.291773,2955.965509,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2015/16,14,9,25,48,64.62313939,83.47155505,325.8083278,473.9030222,5,1,2,8,399.855675,12.11683864,223.4883571,635.4608707,411.9725136,316.3841199,1762.326864,624.6903475,3115.373845,7040,28,72,64,164,990.8881373,1627.695323,1323.428042,3942.011503,368,56,84,4,20,10,1,0,0,0,0,5.385261616,0,0,0,0,0,0,5385.261616,28,300.2283351,227.5273033,5670.680482,20120.68371,930.3039442,11074.79051,74.2768,1460.752213,1723.283717,3184.03593,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2016/17,5,7,24,36,116.4319945,267.2643509,411.4812531,795.1775985,3,0,3,6,392.9579813,0,316.2187122,709.1766935,186.5558093,938.0714099,639.0528786,587.4523357,2351.132433,5406,40,91,80,211,1410.414842,1858.942639,818.9932337,4088.350714,360,44,52,4,16,12,1,0,0,0,0,84.67781415,0,0,0,0,1.323090846,0,3704.654369,32,476.3127046,457.7894327,5050.237759,19506.32834,1350.875754,14388.61295,75.5806,2004.482632,2127.53008,4132.012712,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2017/18,214,3,15,232,2099.094993,23.43902598,397.1612735,2519.695293,2,0,4,6,380.2330881,0,459.6653428,839.8984309,82.03659092,1136.79276,54.69106062,270.8509669,1544.371378,3604,25,83,28,136,782.6030341,3130.412136,757.86184,4670.87701,380,56,64,0,4,11,1,0,2,0,0,135.4254834,0,0,0,0,0,0,37242.00794,32,739.6314864,381.5352562,4678.690019,21730.58142,1402.435054,10461.61859,76.795,3397.356599,3153.851162,6551.207761,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2018/19,361,13,19,393,3088.806035,73.75494031,297.563035,3460.12401,4,0,9,13,371.3179754,0,353.5150587,724.8330341,64.853482,946.097855,77.56985102,401.837261,1490.358449,3563,21,93,31,145,549.3471416,2023.174311,478.1354751,3050.656928,356,68,16,0,8,12,1,0,0,0,0,289.9332136,0,0,3.814910706,0,0,0,12716.36902,32,508.6547608,151.3247913,5386.653916,21746.26266,1200.425235,11777.90099,78.6388,4303.219276,2096.929251,6400.148527,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2019/20,383,16,21,420,3088.307917,89.67640331,246.9172201,3424.90154,6,0,10,16,372.2184959,0,219.8914547,592.1099506,42.99553583,515.94643,13.51288269,329.2229601,901.6778087,2233,26,82,24,132,945.9017884,1354.973601,433.64069,2734.516079,400,92,8,0,8,10,1,0,0,0,0,63.87908181,0,0,0,0,0,0,491.3775524,32,454.524236,117.9306126,5209.830499,20990.42059,1515.899749,11140.75756,81.4038,4470.307283,1444.650004,5914.957287,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2020/21,438,14,18,470,3564.040575,73.5832553,913.8565578,4551.480388,4,0,7,11,422.5103046,0,322.816862,745.3271666,507.9618269,202.9473654,0,290.7725411,1001.681733,1610,20,65,24,109,2091.188643,2183.761125,307.3881149,4582.337882,368,44,8,0,20,10,1,0,0,0,0,126.9904567,0,0,0,0,0,0,14716.65106,36,99.69344266,663.4361244,6179.806618,25090.70323,1577.292682,8275.742568,84.2583,6204.729979,2257.34438,8462.074359,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2021/22,373,9,20,402,2963.99899,11.57812106,216.5108638,3192.087975,6,0,6,12,732.8950629,0,314.9248927,1047.819956,603.220107,272.0858448,1.157812106,215.3530516,1091.816816,1792,20,85,27,132,474.7029633,2532.135075,126.2015195,3133.039558,388,80,20,0,8,10,1,0,0,0,2.315624211,53.25935686,0,0,53.25935686,0,0,0,25471.86632,40,150.5155737,1013.085592,5780.955843,22294.82991,1132.340239,12851.71437,86.3698,4278.11573,2546.02882,6824.144551,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2022/23,374,2,17,393,2241.291332,41.34420904,266.5613477,2549.196889,7,0,6,13,558.146822,0,502.6585414,1060.805363,623.427152,323.1376338,0,677.8274271,1624.392213,2843,14,101,23,138,990.0850059,1392.647041,157.7607976,2540.492845,392,80,28,0,4,10,1,0,0,0,2.176011002,50.04825304,0,0,0,0,0,0,6092.830805,40,389.5059693,417.7941124,7255.908686,22355.24903,1531.911745,11977.85256,91.9113,3839.571413,1436.167261,5275.738674,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2023/24,402,1,18,421,2295.382048,33.20625025,317.534768,2646.123067,6,0,4,10,690.0673879,0,414.0404328,1104.107821,645.4464892,326.8740259,0,693.1804739,1665.500989,3056,9,56,14,79,790.723834,2373.209197,210.65215,3374.585181,416,156,36,0,24,11,1,0,0,0,0,47.73398473,0,0,0,0,0,0,8011.007872,40,221.0291032,749.2160212,8682.396744,23490.30896,1785.873646,11631.52684,96.3674,3823.907255,2406.415448,6230.322702,0.010442921,Large with teaching and research focus
10007759,Aston University,England,West Midlands,2024/25,561,2,16,579,4501,8,153,4662,3,3,4,10,18,327,426,771,441,209,145,124,919,1748,16,44,21,81,910,2376,122,3408,424,240,24,0,8,12,1,0,0,3,0,119,0,0,0,0,0,0,6000,48,672,657,8196,23291,1811,12528,100,5548,2711,8259,0.010442921,Large with teaching and research focus
10038772,British Academy of Jewellery Limited,England,London,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92336067,24.92336067,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2583,0,0,0,,
10038772,British Academy of Jewellery Limited,England,London,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.25935686,53.25935686,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3698,0,0,0,,
10038772,British Academy of Jewellery Limited,England,London,2022/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.616038507,7.616038507,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9113,0,0,0,,
10038772,British Academy of Jewellery Limited,England,London,2023/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3674,0,0,0,,
10038772,British Academy of Jewellery Limited,England,London,2024/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,100,0,0,0,,
10007857,Bangor University,Wales,Wales,2014/15,17,8,30,55,352.6462767,179.72706,668.5302003,1200.903537,7,12,52,71,83.0556868,13.61568636,138.8800009,235.551374,44.93176499,1.361568636,53.1011768,6731.595336,6830.989847,52908,9,22,192,223,239.6360799,792.4329461,10157.30202,11189.37105,232,16,16,12,28,5,1,28,1,0,6.80784318,0,0,2.723137272,0,10.89254909,0,12.25411772,648.1066707,28,,,,,,,73.4447,687.5921612,995.3066729,1682.898834,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2015/16,17,8,28,53,405.2409366,177.7136333,550.6430002,1133.59757,1,2,175,178,6.73157702,4.038946212,414.6651444,425.4356677,33.6578851,0,56.54524697,4650.173405,4740.376537,37545,10,22,205,237,172.3283717,873.7586972,6563.287595,7609.374663,232,8,8,28,12,5,1,29,1,0,0,0,0,0,0,49.81366995,0,0,7980.957715,20,49.81366995,55.19893156,5829.545699,22791.77347,1156.484932,6502.703401,74.2768,584.3008853,1055.511277,1639.812162,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2016/17,15,8,24,47,209.0483537,52.92363384,478.9588863,740.9308738,13,2,69,84,7.938545076,5.292363384,463.0817961,476.3127046,22.49254438,0,70.12381484,6025.355713,6117.972072,52585,10,21,179,210,191.8481727,838.8395964,5764.706816,6795.394585,312,36,20,4,12,0,0,1,0,39.69272538,0,0,0,0,0,67.47763315,0,0,6117.972072,28,37.04654369,18.52327184,4821.343043,24194.03921,1147.119764,8958.648119,75.5806,408.8350714,897.0555936,1305.890665,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2017/18,8,1,17,26,182.3035354,2.60433622,236.994596,421.9024676,11,3,366,380,13.0216811,10.41734488,489.6152093,513.0542353,3.90650433,16.92818543,75.52575037,6711.374438,6807.734879,47779,12,12,173,197,197.9295527,391.9526011,5571.977342,6161.859496,308,28,12,0,4,0,0,13,5,41.66937952,0,0,0,0,0,74.22358226,6.51084055,5.20867244,19568.98236,36,0,1.30216811,4202.096491,27514.81216,726.6098053,10504.59014,76.795,398.4634416,411.4851227,809.9485644,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2018/19,12,3,20,35,244.1542852,6.358184509,268.3153863,518.827856,19,11,619,649,69.9400296,21.61782733,598.9409808,690.4988377,31.79092255,3.814910706,55.95202368,5723.637695,5815.195552,46579,9,9,171,189,110.6324105,164.0411603,6401.420164,6676.093735,264,32,20,0,20,4,0,13,3,54.68038678,0,0,0,0,0,106.8174998,1.271636902,1.271636902,2324.552257,32,0,0,4623.671775,26828.99536,401.837261,9935.299114,78.6388,425.9983621,193.2888091,619.2871712,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2019/20,11,2,15,28,185.495026,4.913775524,137.5857147,327.9945162,19,1,348,368,22.11198986,1.228443881,529.4593127,552.7997464,93.36173496,15.96977045,29.48265314,9122.42426,9261.238419,46334,12,6,164,182,165.8399239,125.3012759,8806.714183,9097.855383,264,28,8,4,24,4,1,16,1,45.4524236,0,0,0,0,3.685331643,105.6461738,0,4.913775524,0,36,0,25.7973215,4284.812257,26474.19408,401.7011491,6088.167874,81.4038,382.046047,131.4434953,513.4895423,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2020/21,7,4,17,28,136.4850703,17.80240048,170.9030446,325.1905154,4,0,61,65,2.373653397,0,367.9162765,370.2899299,10.68144029,11.86826698,52.22037473,6451.589932,6526.360014,31546,15,12,139,166,233.8048596,456.9282789,9510.042334,10200.77547,276,4,4,4,8,4,1,40,10,23.73653397,1.186826698,0,0,0,0,71.2096019,0,4.747306794,0,36,51.03354803,18.98922717,5175.751232,27753.94234,831.9655156,5350.214756,84.2583,377.4108901,475.917506,853.3283961,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2021/22,12,5,19,36,116.9390227,100.7296532,257.0342874,474.7029633,0,0,150,150,0,0,477.0185875,477.0185875,43.99686001,42.83904791,20.8406179,6267.236928,6374.913454,63670,13,16,156,185,171.3561916,1469.263562,10103.06843,11743.68819,164,0,4,0,8,0,1,45,13,31.26092685,0,0,0,0,0,76.41559897,8.104684739,4.631248422,0,48,83.3624716,8.104684739,6332.074406,34206.40085,1824.711878,5011.010793,86.3698,292.9264627,1578.0979,1871.024363,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2022/23,36,10,28,74,298.1135073,60.92830805,428.6741674,787.7159827,59,3,457,519,620.1631355,40.25620354,550.5307835,1210.950123,172.9928747,29.37614853,23.93612102,11862.52398,12088.82912,89686,17,24,149,190,1188.102007,763.7798617,10493.81306,12445.69493,100,32,8,0,8,0,1,49,15,87.04044008,0,0,0,0,0,145.7927371,5.440027505,2.176011002,0,40,260.0333147,46.78423654,5578.204203,35979.25391,1892.041566,9834.481723,91.9113,2108.554661,870.4044008,2978.959062,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2023/24,63,10,25,98,116.2218759,83.01562562,391.2111357,590.4486372,63,7,68,138,652.7103564,79.90253966,497.0560584,1229.668954,26.98007833,34.24394557,222.0667985,12803.08486,13086.37568,101256,14,21,162,197,391.2111357,549.9785197,9507.364524,10448.55418,104,32,4,0,8,2,0,66,15,39.43242217,0,0,0,0,0,69.52558645,2.07539064,21.79160172,4150.781281,52,105.8449227,40.47011749,4586.613315,23383.42635,1646.822473,6604.930713,96.3674,1181.93497,714.9720756,1896.907045,0.298682204,Wales
10007857,Bangor University,Wales,Wales,2024/25,48,14,58,120,169,106,638,913,102,5,89,196,625,90,608,1323,9,10,67,10022,10108,86838,16,32,202,250,556,2182,8921,11659,132,60,20,4,8,2,0,64,18,40,0,0,0,0,0,93,3,13,0,24,42,729,4390,21587,2227,3113,100,1363,2381,3744,0.298682204,Wales
10000571,Bath Spa University,England,South West,2014/15,1,0,6,7,6.80784318,0,21.78509818,28.59294136,0,0,0,0,0,0,0,0,0,0,115.7333341,400.301179,516.034513,1891,0,2,9,11,0,24.50823545,58.54745135,83.0556868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,73.4447,6.80784318,24.50823545,31.31607863,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2015/16,113,0,111,224,183.0988949,0,75.39366262,258.4925576,0,0,0,0,0,0,0,0,0,0,172.3283717,0,172.3283717,33,0,2,1,3,0,8.077892424,52.50630076,60.58419318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365.16382,1890.226827,52.50630076,1689.625832,74.2768,183.0988949,8.077892424,191.1767874,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2016/17,5,6,0,11,17.200181,11.90781761,0,29.10799861,10,0,0,10,1.323090846,0,0,1.323090846,0,0,189.201991,25.13872608,214.3407171,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.9335888,1975.374633,0,2147.376443,75.5806,18.52327184,11.90781761,30.43108946,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2017/18,0,0,6,6,0,0,147.1449964,147.1449964,0,0,5,5,0,0,39.0650433,39.0650433,0,0,216.1599062,0,216.1599062,1739,3,2,5,10,9.115176769,69.01490982,82.03659092,160.1666775,0,0,0,0,0,0,0,0,0,0,0,0,71.61924604,286.4769842,32.55420275,0,0,0,0,0,0,0,1436.291425,2200.664106,7.813008659,684.9404258,76.795,41.66937952,355.491894,397.1612735,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2018/19,0,0,17,17,0,0,242.8826483,242.8826483,0,0,9,9,0,0,288.6615767,288.6615767,0,0,291.2048505,0,291.2048505,1376,0,0,3,3,0,0,50.86547608,50.86547608,0,0,0,0,0,0,0,0,0,0,0,0,69.9400296,527.7293143,30.51928565,0,0,0,0,0,0,0,914.3069325,2511.482881,3.814910706,583.681338,78.6388,30.51928565,527.7293143,558.2485999,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2019/20,1,0,10,11,8.599107167,0,44.22397972,52.82308688,0,0,1,1,0,0,1.228443881,1.228443881,0,0,291.1411998,11.05599493,302.1971947,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.9082918,49.13775524,0,0,0,0,0,0,11.05599493,0,1708.765438,2529.365951,1.228443881,503.6619912,81.4038,8.599107167,49.13775524,57.73686241,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2020/21,0,0,14,14,0,0,224.310246,224.310246,0,0,1,1,0,0,53.40720143,53.40720143,268.2228338,0,0,0,268.2228338,11244,0,0,5,5,0,0,199.3868853,199.3868853,0,0,0,0,0,0,0,0,0,0,0,0,131.7377635,0,0,0,0,0,0,0,0,0,1342.300996,1821.778982,0,0,84.2583,0,0,0,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2021/22,0,0,14,14,0,0,158.6202585,158.6202585,5,0,3,8,18.52499369,0,265.1389722,283.6639659,353.1326922,0,0,0,353.1326922,12321,0,0,5,5,0,0,204.9327427,204.9327427,0,0,0,0,0,0,0,0,0,0,0,0,160.9358827,0,0,0,0,0,0,0,0,0,1090.659003,1926.599344,0,0,86.3698,18.52499369,0,18.52499369,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2022/23,0,0,15,15,0,0,292.6734798,292.6734798,5,0,3,8,85.95243458,0,637.5712236,723.5236581,258.9453092,0,0,0,258.9453092,11625,0,0,3,3,0,0,168.6408526,168.6408526,0,0,0,0,0,0,0,0,0,0,0,0,184.9609352,0,0,0,0,0,0,0,0,0,722.4356526,1633.096257,0,286.1454468,91.9113,85.95243458,0,85.95243458,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2023/24,0,0,5,5,0,0,61.22402389,61.22402389,10,0,0,10,628.843364,0,0,628.843364,253.1976581,0,0,78.86484434,332.0625025,13472,0,0,2,2,0,0,209.6144547,209.6144547,0,0,0,0,0,0,0,0,0,0,0,0,214.8029313,0,0,0,0,0,0,0,0,16.60312512,1616.729309,2550.655097,0,90.27949286,96.3674,628.843364,0,628.843364,0.612196079,"Small and mid-size, teaching focus"
10000571,Bath Spa University,England,South West,2024/25,1,0,1,2,5,0,7,12,10,0,0,10,445,0,0,445,182,0,0,87,269,36651,0,0,5,5,0,0,740,740,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,1247,2525,0,105,100,450,0,450,0.612196079,"Small and mid-size, teaching focus"
10007850,The University of Bath,England,South West,2014/15,70,135,34,239,178.3654913,1077.000791,608.6211803,1863.987463,86,233,354,673,562.3278467,541.9043171,2019.206287,3123.438451,123.9027459,861.8729466,2744.92237,5152.175719,8882.873781,39003,12,63,39,114,334.9458845,2919.203156,899.9968684,4154.145908,524,196,84,28,12,16,8,1,4,0,117.0949027,352.6462767,0,0,0,0,14.977255,0,71019.42005,24,,,,,,,73.4447,1428.285499,4670.180421,6098.465921,0.069279357,Large and research intensive
10007850,The University of Bath,England,South West,2015/16,75,115,39,229,323.115697,988.1955065,819.906081,2131.217285,103,245,360,708,683.9282252,581.6082545,2154.104646,3419.641126,87.51050126,617.9587704,2991.512828,5000.21541,8697.19751,38183,11,62,38,111,519.6777459,3526.000043,791.6334576,4837.311247,672,188,32,8,8,11,4,0,4,0,118.4757556,57.89156237,0,0,0,0,39.04314672,0,5923.787778,24,144.0557482,690.6598023,27424.44478,48049.99677,4465.728195,18527.99259,74.2768,1584.613231,5253.322706,6837.935937,0.069279357,Large and research intensive
10007850,The University of Bath,England,South West,2016/17,70,106,50,226,251.3872608,635.0836061,731.6692379,1618.140105,111,247,339,697,557.0212462,866.6245042,2270.423892,3694.069642,80.70854161,488.2205222,3245.541845,4839.866315,8654.337224,35311,19,52,36,107,721.0845111,2566.796241,852.0705049,4139.951257,380,124,76,0,4,8,5,1,1,0,119.0781761,97.90872261,1.323090846,0,0,1.323090846,50.27745215,0,147127.7021,24,175.9710825,684.0379674,26023.87385,46498.70469,3388.435657,23933.39031,75.5806,1627.401741,4237.85998,5865.261721,0.069279357,Large and research intensive
10007850,The University of Bath,England,South West,2017/18,57,53,49,159,226.5772511,431.0176444,1052.151833,1709.746728,74,275,338,687,425.8089719,319.0311869,1764.437789,2509.277948,177.0948629,414.0894589,2386.874145,5880.591184,8858.649652,39742,18,50,30,98,656.2927274,2510.580116,654.9905593,3821.863403,396,116,56,12,20,14,5,0,3,20.83468976,132.8211472,63.80623739,0,0,0,3.90650433,52.0867244,0,26256.91777,44,227.8794192,899.7981639,25808.97194,48264.86099,3178.592356,23647.37288,76.795,1372.485188,3445.536819,4818.022007,0.069279357,Large and research intensive
10007850,The University of Bath,England,South West,2018/19,84,42,46,172,367.5030646,590.0395225,1045.285533,2002.82812,83,244,382,709,447.6161895,282.3033922,2140.164906,2870.084488,263.2288387,315.3659517,2793.786273,5740.168975,9112.550039,44019,16,37,31,84,509.9263977,1798.094579,808.7610696,3116.782047,512,108,144,8,24,14,4,0,3,0,66.1251189,75.02657721,0,0,0,2.543273804,31.79092255,0,21699.21209,48,184.3873508,629.4602664,26162.65762,50410.23006,4652.919424,22000.59004,78.6388,1400.072229,2768.353535,4168.425764,0.069279357,Large and research intensive
10007850,The University of Bath,England,South West,2019/20,51,34,23,108,248.145664,569.9979608,632.6485987,1450.792223,152,209,281,642,394.3304858,334.1367356,1897.945796,2626.413018,108.1030615,261.6585467,2835.248477,5170.520295,8375.530381,39578,15,45,40,100,819.3720686,2702.576538,1087.172835,4609.121442,632,144,112,0,16,16,3,1,2,0,2.456887762,141.2710463,0,0,0,224.8052302,15.96977045,9.827551048,45157.59707,48,223.5767863,759.1783185,23696.68246,45576.49643,3778.693378,17260.86497,81.4038,1612.946816,3625.137893,5238.084709,0.069279357,Large and research intensive
10007850,The University of Bath,England,South West,2020/21,55,33,45,133,151.9138174,435.5653983,745.3271666,1332.806382,109,83,114,306,172.0898713,376.2240634,1970.132319,2518.446254,100.8802694,149.540164,3028.781734,4555.040868,7834.243036,44778,15,44,41,100,790.4265811,2414.005505,899.6146374,4104.046723,660,100,80,8,56,12,3,0,1,115.1221897,2.373653397,134.1114169,0,0,0,0,15.42874708,0,515258.4374,48,100.8802694,912.6697311,22292.16588,44129.77713,3410.939931,15276.83326,84.2583,1248.541687,3243.597367,4492.139053,0.069279357,Large and research intensive
10007850,The University of Bath,England,South West,2021/22,55,30,49,134,164.409319,525.646696,878.7793882,1568.835403,161,86,224,471,237.3514817,458.4935938,1779.557206,2475.402282,112.3077742,237.3514817,3033.467717,4605.776556,7988.903529,45475,15,42,46,103,1301.380807,1722.824413,1244.648014,4268.853233,732,92,80,16,20,15,2,0,1,9.262496845,6.946872634,189.8811853,0,0,0,0,0,15.05155737,93629.94936,52,100.7296532,995.7184108,25809.94746,46915.70433,2989.470857,19567.02458,86.3698,1908.07435,2713.911576,4621.985926,0.069279357,Large and research intensive
10007850,The University of Bath,England,South West,2022/23,44,32,41,117,270.9133697,536.386712,743.1077572,1550.407839,231,147,253,631,356.8658043,500.4825304,1640.712295,2498.06063,133.8246766,301.3775238,3537.105884,4375.958125,8348.266209,51947,15,41,43,99,1340.422777,1996.490094,1404.615102,4741.527973,744,84,72,24,8,17,1,1,1,3.264016503,8.704044008,168.6408526,0,0,0,0,17.40808802,1.088005501,56685.0866,32,213.2490782,1202.246079,26618.05458,48863.41505,2437.132322,22922.09989,91.9113,2137.930809,3059.471469,5197.402278,0.069279357,Large and research intensive
